sub_id,user_id,plan,mrr,start_date,end_date,status
sub_0011585,u_0043160,pro,80,2024-07-28,,active
sub_0011586,u_0085099,starter,30,2024-07-26,,active
sub_0011587,u_0094074,starter,27,2024-07-28,,active
sub_0011588,u_0083611,starter,30,2024-07-23,,active
sub_0011589,u_0036906,pro,77,2024-07-29,,active
sub_0011590,u_0089795,pro,78,2024-07-30,,active
sub_0011591,u_0098835,pro,79,2024-07-27,,active
sub_0011592,u_0027914,pro,78,2024-08-03,,active
sub_0011593,u_0035219,pro,77,2024-07-29,,active
sub_0011594,u_0089406,starter,28,2024-07-26,,active
sub_0011595,u_0044325,pro,78,2024-07-30,,active
sub_0011596,u_0070390,starter,29,2024-07-25,,active
sub_0011597,u_0054087,starter,29,2024-07-21,,active
sub_0011598,u_0012580,pro,81,2024-08-05,,active
sub_0011599,u_0091574,pro,80,2024-07-24,,active
sub_0011600,u_0038888,starter,30,2024-07-24,,active
sub_0011601,u_0049399,pro,78,2024-07-23,,active
sub_0011602,u_0055894,starter,31,2024-07-27,,active
sub_0011603,u_0062502,pro,79,2024-07-25,,active
sub_0011604,u_0003343,pro  ,77,2024-07-25,,active
sub_0011605,u_0066281,business,197,2024-07-25,,active
sub_0011606,u_0041028,starter,28,2024-07-26,,active
sub_0011607,u_0082874,pro,80,2024-07-25,,active
sub_0011608,u_0069443,starter,28,2024-07-29,,active
sub_0011609,u_0014804,starter,31,2024-08-01,,active
sub_0011610,u_0071601,starter,29,2024-07-24,,active
sub_0011611,u_0004949,PRO,-79,2024-07-24,,active
sub_0011612,u_0046322,starter,29,2024-07-22,,active
sub_0011613,u_0037716,pro,77,2024-07-26,,active
sub_0011614,u_0052195,pro,81,2024-07-30,,active
sub_0011615,u_0036456,starter,27,2024-07-28,,active
sub_0011616,u_0099641,business,197,2024-07-26,,active
sub_0011617,u_0051373,business,200,2024-07-28,,active
sub_0011618,u_0059135,starter,27,2024-08-03,,active
sub_0011619,u_0089447,starter,29,2024-07-30,,active
sub_0011620,u_0024518,pro,79,2024-07-24,,active
sub_0011621,u_0037772,starter,27,2024-07-28,,active
sub_0011622,u_0088670,starter,-28,2024-07-23,,active
sub_0011623,u_0093789,starter,27,2024-07-25,,active
sub_0011624,u_0016176,starter,29,2024-07-26,,active
sub_0011625,u_0010967,starter,28,2024-08-06,,active
sub_0011626,u_0040422,starter,27,2024-07-24,,active
sub_0011627,u_0007064,pro,79,2024-07-23,,active
sub_0011628,u_0099881,starter,31,2024-07-24,,active
sub_0011629,u_0083600,starter,31,2024-07-27,,active
sub_0011630,u_0019447,pro,79,2024-08-03,,active
sub_0011631,u_0076002,starter,30,2024-07-23,,active
sub_0011632,u_0095648,starter,31,2024-07-27,,active
sub_0011633,u_0089755,starter,29,2024-08-02,,active
sub_0011634,u_0052130,starter,27,2024-07-31,,active
sub_0011635,u_0019631,pro,77,2024-07-27,,active
sub_0011636,u_0078346,starter,31,2024-07-24,,active
sub_0011637,u_0001031,Pro,78,2024-07-25,,active
sub_0011638,u_0002830,pro,78,2024-07-26,,active
sub_0011639,u_0090298,pro,80,2024-07-25,,active
sub_0011640,u_0073739,starter,28,2024-08-01,,active
sub_0011641,u_0008082,business,200,2024-07-27,,active
sub_0011642,u_0058182,starter,29,2024-07-27,,active
sub_0011643,u_0069117,pro,79,2024-07-30,,active
sub_0011644,u_0032187,pro,78,2024-07-24,,active
sub_0011645,u_0085406,starter,31,2024-07-27,,active
sub_0011646,u_0074987,starter,27,2024-07-26,,active
sub_0011647,u_0088517,pro,81,2024-07-29,,active
sub_0011648,u_0083387,starter,31,2024-08-02,,active
sub_0011649,u_0011373,starter,27,2024-07-28,,active
sub_0011650,u_0038959,starter,27,2024-07-27,,active
sub_0011651,u_0010270,starter,30,2024-07-26,,active
sub_0011652,u_0038321,Pro,78,2024-07-28,,active
sub_0011653,u_0010823,starter,27,2024-07-25,,active
sub_0011654,u_0019461,pro,77,2024-07-27,,active
sub_0011655,u_0099663,starter,28,2024-07-29,,active
sub_0011656,u_0055318,starter,27,2024-08-03,,active
sub_0011657,u_0093020,pro,80,2024-07-29,,active
sub_0011658,u_0019992,starter,28,2024-08-08,,active
sub_0011659,u_0074413,pro,77,2024-07-29,,active
sub_0011660,u_0024418,,27,2024-07-28,,active
sub_0011661,u_0010106,starter,28,2024-07-28,,active
sub_0011662,u_0022301,pro,78,2024-08-03,,active
sub_0011663,u_0008163,business,197,2024-08-05,,active
sub_0011664,u_0074253,starter,29,2024-07-27,,active
sub_0011665,u_0093193,starter,27,2024-07-25,,active
sub_0011666,u_0031271,starter,27,2024-07-27,,active
sub_0011667,u_0035951,pro  ,79,2024-07-28,,active
sub_0011668,u_0046931,pro,78,2024-07-26,,active
sub_0011669,u_0035127,starter,28,2024-07-30,,active
sub_0011670,u_0036406,business,199,2024-07-25,,active
sub_0011671,u_0028685,starter,30,2024-08-02,,active
sub_0011672,u_0047862,starter,28,2024-07-29,,active
sub_0011673,u_0006981,pro,80,2024-07-27,,active
sub_0011674,u_0022697,starter,29,2024-07-28,,active
sub_0011675,u_0082920,pro,77,2024-07-26,,active
sub_0011676,u_0050075,starter,31,2024-07-27,,active
sub_0011677,u_0040642,pro,77,2024-08-02,,active
sub_0011678,u_0098583,pro,78,2024-08-03,,active
sub_0011679,u_0055182,starter,31,2024-07-27,,active
sub_0011680,u_0074545,pro,80,2024-07-27,,active
sub_0011681,u_0049727,pro,81,2024-08-03,,active
sub_0011682,u_0072192,starter,28,2024-07-26,,active
sub_0011683,u_0039326,pro,80,2024-08-01,,active
sub_0011684,u_0029953,starter,31,2024-08-01,,active
sub_0011685,u_0061591,pro,77,2024-07-27,,active
sub_0011686,u_0096817,starter,29,2024-07-27,,active
sub_0011687,u_0009466,pro,78,2024-08-06,,active
sub_0011688,u_0054584,pro,81,2024-08-09,,active
sub_0011689,u_0011204,pro,77,2024-07-31,,active
sub_0011690,u_0079466,starter,29,2024-07-28,,active
sub_0011691,u_0030432,starter,30,2024-07-25,,active
sub_0011692,u_0085866,starter,31,2024-07-27,,active
sub_0011693,u_0036799,pro,81,2024-08-06,,active
sub_0011694,u_0071005,starter,28,2024-07-30,,active
sub_0011695,u_0026952,pro,77,2024-08-01,,active
sub_0011696,u_0044808,starter,28,2024-07-27,,active
sub_0011697,u_0082850,pro,79,2024-07-30,,active
sub_0011698,u_0003562,pro,77,2024-07-31,,active
sub_0011699,u_0091408,pro,77,2024-07-29,,active
sub_0011700,u_0098427,starter,28,2024-07-27,,active
sub_0011701,u_0082753,starter,30,2024-07-29,,active
sub_0011702,u_0018936,business,199,2024-07-25,,active
sub_0011703,u_0099152,starter,27,2024-07-28,,active
sub_0011704,u_0024746,starter,31,2024-07-28,,active
sub_0011705,u_0044855,starter,27,2024-07-27,,active
sub_0011706,u_0086519,pro,81,2024-07-30,,active
sub_0011707,u_0066742,starter,31,2024-07-28,,active
sub_0011708,u_0099056,business,200,2024-08-02,,active
sub_0011709,u_0053690,pro,81,2024-08-05,,active
sub_0011710,u_0013377,starter,30,2024-07-25,,active
sub_0011711,u_0004986,pro,81,2024-07-31,,active
sub_0011712,u_0059078,pro,79,2024-07-29,,active
sub_0011713,u_0071767,pro,77,2024-07-25,,active
sub_0011714,u_0030052,starter,28,2024-07-25,,active
sub_0011715,u_0026107,starter,30,2024-08-07,,active
sub_0011716,u_0039472,pro,81,2024-07-26,,active
sub_0011717,u_0032693,starter,30,2024-07-31,,active
sub_0011718,u_0085911,starter,30,2024-07-26,,active
sub_0011719,u_0061553,pro,78,2024-07-29,,active
sub_0011720,u_0030174,starter,28,2024-07-30,,active
sub_0011721,u_0056446,pro,79,2024-08-01,,active
sub_0011722,u_0074072,starter,30,2024-07-31,,active
sub_0011723,u_0072895,starter,28,2024-08-03,,active
sub_0011724,u_0030365,pro,78,2024-07-26,,active
sub_0011725,u_0071452,starter,30,2024-08-05,,active
sub_0011726,u_0010973,starter,28,2024-08-03,,active
sub_0011727,u_0097396,business,199,2024-07-30,,active
sub_0011728,u_0082702,starter,27,2024-07-29,,active
sub_0011729,u_0099696,pro,0,2024-07-31,,active
sub_0011730,u_0079874,starter,28,2024-08-08,,active
sub_0011731,u_0098971,starter,31,2024-07-28,,active
sub_0011732,u_0046691,starter,29,2024-07-31,,active
sub_0011733,u_0054314,pro,78,2024-07-27,,active
sub_0011734,u_0010230,business,197,2024-07-28,,active
sub_0011735,u_0020320,starter,30,2024-08-04,,active
sub_0011736,u_0046964,starter,28,2024-08-04,,active
sub_0011737,u_0058813,starter,27,2024-07-30,,active
sub_0011738,u_0020476,pro,81,2024-08-07,,active
sub_0011739,u_0084940,starter,28,2024-07-27,,active
sub_0011740,u_0055871,starter,29,2024-08-01,,active
sub_0011741,u_0063181,starter,29,2024-07-28,,active
sub_0011742,u_0047851,starter,30,2024-07-27,,active
sub_0011743,u_0094594,starter,28,2024-08-10,,active
sub_0011744,u_0081572,pro,77,2024-07-30,,active
sub_0011745,u_0014825,pro,81,2024-07-30,,active
sub_0011746,u_0026973,starter,31,2024-07-27,,active
sub_0011747,u_0049678,starter,27,2024-07-31,,active
sub_0011748,u_0039420,business,199,2024-08-04,,active
sub_0011749,u_0041745,pro,81,2024-07-27,,active
sub_0011750,u_0060931,pro,79,2024-08-18,,active
sub_0011751,u_0059731,starter,27,2024-08-02,,active
sub_0011752,u_0078560,pro,77,2024-08-02,,active
sub_0011753,u_0057706,,197,2024-07-29,,active
sub_0011754,u_0074195,starter,29,2024-08-02,,active
sub_0011755,u_0033688,pro,-79,2024-07-31,,active
sub_0011756,u_0094301,pro,80,2024-07-29,,active
sub_0011757,u_0043220,starter,30,2024-08-03,,active
sub_0011758,u_0088492,business,200,2024-08-02,,active
sub_0011759,u_0013029,starter,28,2024-08-02,,active
sub_0011760,u_0057314,starter,27,2024-07-29,,active
sub_0011761,u_0019193,pro,81,2024-07-31,,active
sub_0011762,u_0041879,starter,28,2024-07-31,,active
sub_0011763,u_0040967,starter,28,2024-08-04,,active
sub_0011764,u_0069186,pro,81,2024-07-27,,active
sub_0011765,u_0091342,starter,28,2024-08-07,,active
sub_0011766,u_0068389,pro,77,2024-07-31,,active
sub_0011767,u_0059831,starter,27,2024-07-28,,active
sub_0011768,u_0010014,starter,30,2024-07-29,,active
sub_0011769,u_0032243,business,197,2024-08-07,,active
sub_0011770,u_0035516,pro,77,2024-08-02,,active
sub_0011771,u_0008267,pro,-80,2024-08-03,,active
sub_0011772,u_0076819,starter,31,2024-07-28,,active
sub_0011773,u_0090049,pro,81,2024-08-02,,active
sub_0011774,u_0094689,pro,80,2024-07-29,,active
sub_0011775,u_0087252,starter,28,2024-07-31,,active
sub_0011776,u_0020153,starter,29,2024-08-02,,active
sub_0011777,u_0012006,pro,78,2024-08-06,,active
sub_0011778,u_0054013,business,198,2024-08-03,,active
sub_0011779,u_0060630,business,201,2024-08-05,,active
sub_0011780,u_0050520,business,199,2024-07-31,,active
sub_0011781,u_0041095,pro,81,2024-08-03,,active
sub_0011782,u_0054850,pro,81,2024-07-31,,active
sub_0011783,u_0044536,starter,30,2024-07-28,,active
sub_0011784,u_0033839,pro,78,2024-07-29,,active
sub_0011785,u_0064967,starter,29,2024-07-27,,active
sub_0011786,u_0008060,starter,29,2024-07-30,,active
sub_0011787,u_0012583,pro,78,2024-08-05,,active
sub_0011788,u_0082880,starter,27,2024-07-30,,active
sub_0011789,u_0045386,starter,28,2024-08-02,,active
sub_0011790,u_0011842,starter,28,2024-08-05,,active
sub_0011791,u_0003350,starter,29,2024-08-07,,active
sub_0011792,u_0016816,pro,77,2024-08-02,,active
sub_0011793,u_0007864,starter,27,2024-08-01,,active
sub_0011794,u_0020634,pro,80,2024-08-05,,active
sub_0011795,u_0054603,starter,29,2024-07-30,,active
sub_0011796,u_0040630,starter,29,2024-07-30,,active
sub_0011797,u_0011201,starter,27,2024-07-30,,active
sub_0011798,u_0006248,pro,81,2024-08-01,,active
sub_0011799,u_0046612,business,197,2024-08-03,,active
sub_0011800,u_0056110,starter,31,2024-08-01,,active
sub_0011801,u_0097392,starter,30,2024-07-29,,active
sub_0011802,u_0025262,starter,29,2024-07-31,,active
sub_0011803,u_0001619,starter,28,2024-07-28,,active
sub_0011804,u_0067299,starter,30,2024-07-31,,active
sub_0011805,u_0089768,pro,81,2024-08-06,,active
sub_0011806,u_0042154,pro,77,2024-07-30,,active
sub_0011807,u_0081927,starter,27,2024-08-02,,active
sub_0011808,u_0028003,pro,81,2024-07-31,,active
sub_0011809,u_0059549,pro,80,2024-08-04,,active
sub_0011810,u_0059454,pro,81,2024-08-03,,active
sub_0011811,u_0016965,pro,77,2024-08-11,,active
sub_0011812,u_0065305,pro,77,2024-07-31,,active
sub_0011813,u_0028526,pro,79,2024-08-07,,active
sub_0011814,u_0039796,starter,28,2024-08-07,,active
sub_0011815,u_0047320,starter,31,2024-08-01,,active
sub_0011816,u_0014623,business,199,2024-08-02,,active
sub_0011817,u_0003896,starter,30,2024-08-02,,active
sub_0011818,u_0065611,starter,31,2024-08-05,,active
sub_0011819,u_0001507,pro,77,2024-08-04,,active
sub_0011820,u_0067586,starter,30,2024-07-31,,active
sub_0011821,u_0017332,business,199,2024-08-04,,active
sub_0011822,u_0008658,starter,27,2024-08-03,,active
sub_0011823,u_0003009,pro,79,2024-07-30,,active
sub_0011824,u_0041955,starter,29,2024-08-05,,active
sub_0011825,u_0024946,pro,78,2024-08-05,,active
sub_0011826,u_0030434,pro,78,2024-07-31,,active
sub_0011827,u_0047296,business,197,2024-08-06,,active
sub_0011828,u_0024837,,28,2024-08-02,,active
sub_0011829,u_0055989,pro,80,2024-07-30,,active
sub_0011830,u_0057768,starter,31,2024-08-04,,active
sub_0011831,u_0082805,business,198,2024-08-02,,active
sub_0011832,u_0029048,starter,29,2024-08-05,,active
sub_0011833,u_0005331,starter,29,2024-08-03,,active
sub_0011834,u_0096958,starter,27,2024-07-29,,active
sub_0011835,u_0066009,pro,80,2024-08-11,,active
sub_0011836,u_0016205,starter  ,29,2024-08-02,,active
sub_0011837,u_0022484,,27,2024-07-31,,active
sub_0011838,u_0002073,starter,27,2024-08-08,,active
sub_0011839,u_0069325,starter,31,2024-08-11,,active
sub_0011840,u_0060004,pro,77,2024-08-03,,active
sub_0011841,u_0020743,business,199,2024-08-04,,active
sub_0011842,u_0040701,starter,30,2024-07-31,,active
sub_0011843,u_0027597,pro,79,2024-08-09,,active
sub_0011844,u_0076880,pro,81,2024-08-03,,active
sub_0011845,u_0027496,starter,27,2024-07-31,,active
sub_0011846,u_0003249,starter,27,2024-08-07,,active
sub_0011847,u_0062651,starter,31,2024-07-30,,active
sub_0011848,u_0075650,starter,27,2024-07-31,,active
sub_0011849,u_0078666,pro,81,2024-07-29,,active
sub_0011850,u_0011001,starter,29,2024-08-01,,active
sub_0011851,u_0096647,business,197,2024-08-01,,active
sub_0011852,u_0039782,pro,77,2024-07-28,,active
sub_0011853,u_0014300,pro,80,2024-08-02,,active
sub_0011854,u_0009414,business,201,2024-08-04,,active
sub_0011855,u_0063114,starter,28,2024-08-02,,active
sub_0011856,u_0055347,starter,27,2024-08-02,,active
sub_0011857,u_0019665,pro,80,2024-07-31,,active
sub_0011858,u_0012481,pro,77,2024-08-09,,active
sub_0011859,u_0000341,starter,30,2024-08-11,,active
sub_0011860,u_0091402,pro,78,2024-08-01,,active
sub_0011861,u_0087138,starter,0,2024-07-30,,active
sub_0011862,u_0070969,starter,30,2024-08-02,,active
sub_0011863,u_0093676,starter  ,30,2024-08-02,,active
sub_0011864,u_0020690,starter,27,2024-08-05,,active
sub_0011865,u_0087971,starter,31,2024-08-07,,active
sub_0011866,u_0040500,pro,77,2024-08-04,,active
sub_0011867,u_0079498,starter,27,2024-08-03,,active
sub_0011868,u_0079578,starter,30,2024-08-01,,active
sub_0011869,u_0047438,starter,28,2024-08-05,,active
sub_0011870,u_0077960,business,199,2024-08-10,,active
sub_0011871,u_0009888,starter,30,2024-08-08,,active
sub_0011872,u_0021250,starter,31,2024-08-10,,active
sub_0011873,u_0061342,starter,29,2024-08-03,,active
sub_0011874,u_0002153,pro,80,2024-07-31,,active
sub_0011875,u_0026720,pro,78,2024-08-05,,active
sub_0011876,u_0077101,starter,28,2024-07-31,,active
sub_0011877,u_0018479,starter,30,2024-08-02,,active
sub_0011878,u_0026600,business,198,2024-07-31,,active
sub_0011879,u_0064847,starter,27,2024-08-06,,active
sub_0011880,u_0018696,starter,31,2024-08-05,,active
sub_0011881,u_0091663,starter,27,2024-08-05,,active
sub_0011882,u_0019795,starter,28,2024-08-14,,active
sub_0011883,u_0095240,starter,28,2024-08-05,,active
sub_0011884,u_0027620,pro,78,2024-08-03,,active
sub_0011885,u_0050464,starter,29,2024-08-09,,active
sub_0011886,u_0089720,starter,27,2024-07-31,,active
sub_0011887,u_0060335,starter,31,2024-07-31,,active
sub_0011888,u_0025432,pro,77,2024-07-30,,active
sub_0011889,u_0025613,starter,30,2024-08-06,,active
sub_0011890,u_0098982,business,200,2024-07-31,,active
sub_0011891,u_0001745,starter,31,2024-08-09,,active
sub_0011892,u_0089468,starter,29,2024-08-02,,active
sub_0011893,u_0089537,starter,31,2024-08-02,,active
sub_0011894,u_0053856,starter,28,2024-08-07,,active
sub_0011895,u_0053245,business,201,2024-08-07,,active
sub_0011896,u_0063628,starter,30,2024-08-06,,active
sub_0011897,u_0069793,starter,30,2024-08-04,,active
sub_0011898,u_0086814,pro,77,2024-08-09,,active
sub_0011899,u_0030794,starter,27,2024-08-06,,active
sub_0011900,u_0012341,pro,81,2024-08-06,,active
sub_0011901,u_0062105,starter,29,2024-08-04,,active
sub_0011902,u_0027704,pro,79,2024-08-04,,active
sub_0011903,u_0089167,starter,30,2024-08-04,,active
sub_0011904,u_0085646,pro,78,2024-08-03,,active
sub_0011905,u_0026825,starter,27,2024-08-07,,active
sub_0011906,u_0031210,starter,28,2024-08-04,,active
sub_0011907,u_0018374,pro,81,2024-08-01,,active
sub_0011908,u_0007047,starter,31,2024-08-12,,active
sub_0011909,u_0018622,starter,31,2024-07-31,,active
sub_0011910,u_0051660,starter,31,2024-08-06,,active
sub_0011911,u_0026552,business,199,2024-08-04,,active
sub_0011912,u_0054396,starter,27,2024-08-07,,active
sub_0011913,u_0091864,starter,30,2024-08-07,,active
sub_0011914,u_0085938,pro,77,2024-08-14,,active
sub_0011915,u_0070789,starter,28,2024-08-07,,active
sub_0011916,u_0005599,pro,81,2024-08-07,,active
sub_0011917,u_0020802,pro,77,2024-08-01,,active
sub_0011918,u_0005276,starter,28,2024-08-12,,active
sub_0011919,u_0074021,pro,79,2024-08-04,,active
sub_0011920,u_0000273,pro,78,2024-08-01,,active
sub_0011921,u_0048379,starter,31,2024-08-03,,active
sub_0011922,u_0049534,pro,77,2024-08-02,,active
sub_0011923,u_0099550,pro,81,2024-08-11,,active
sub_0011924,u_0009859,pro,79,2024-08-05,,active
sub_0011925,u_0078661,starter,28,2024-08-02,,active
sub_0011926,u_0064416,business,200,2024-08-06,,active
sub_0011927,u_0050550,pro,81,2024-07-30,,active
sub_0011928,u_0001642,starter,29,2024-08-02,,active
sub_0011929,u_0033510,starter,30,2024-08-05,,active
sub_0011930,u_0046124,starter,30,2024-08-05,,active
sub_0011931,u_0065583,business,199,2024-07-30,,active
sub_0011932,u_0060623,starter,28,2024-08-01,,active
sub_0011933,u_0064923,business,198,2024-08-13,,active
sub_0011934,u_0039016,starter,31,2024-08-01,,active
sub_0011935,u_0011903,pro,79,2024-08-01,,active
sub_0011936,u_0040569,starter,31,2024-08-03,,active
sub_0011937,u_0094176,starter,31,2024-08-02,,active
sub_0011938,u_0080508,starter,27,2024-08-06,,active
sub_0011939,u_0051649,starter,28,2024-08-07,,active
sub_0011940,u_0095369,,28,2024-08-05,,active
sub_0011941,u_0040048,starter,27,2024-08-03,,active
sub_0011942,u_0005990,starter,27,2024-08-09,,active
sub_0011943,u_0005747,pro,78,2024-08-07,,active
sub_0011944,u_0074314,starter,28,2024-08-05,,active
sub_0011945,u_0065270,starter,27,2024-08-06,,active
sub_0011946,u_0096643,starter,30,2024-08-03,,active
sub_0011947,u_0025091,starter,27,2024-08-04,,active
sub_0011948,u_0084667,starter,29,2024-08-10,,active
sub_0011949,u_0001844,starter,30,2024-08-08,,active
sub_0011950,u_0027287,starter,30,2024-08-05,,active
sub_0011951,u_0050293,,30,2024-08-04,,active
sub_0011952,u_0087540,starter,30,2024-08-09,,active
sub_0011953,u_0057358,starter,30,2024-08-04,,active
sub_0011954,u_0046663,pro,81,2024-08-03,,active
sub_0011955,u_0064582,starter,29,2024-08-07,,active
sub_0011956,u_0068149,starter,30,2024-08-01,,active
sub_0011957,u_0087689,starter,27,2024-08-02,,active
sub_0011958,u_0029221,starter,31,2024-08-15,,active
sub_0011959,u_0038658,starter,29,2024-08-03,,active
sub_0011960,u_0054648,starter,31,2024-08-07,,active
sub_0011961,u_0034751,starter,31,2024-08-03,,active
sub_0011962,u_0096278,STARTER,30,2024-08-12,,active
sub_0011963,u_0033547,starter,27,2024-08-01,,active
sub_0011964,u_0098373,STARTER,31,2024-08-01,,active
sub_0011965,u_0013468,starter,29,2024-08-05,,active
sub_0011966,u_0069076,starter,28,2024-08-08,,active
sub_0011967,u_0012397,starter,30,2024-08-05,,active
sub_0011968,u_0015202,starter,29,2024-08-09,,active
sub_0011969,u_0029613,pro,-81,2024-08-03,,active
sub_0011970,u_0029537,business,198,2024-08-20,,active
sub_0011971,u_0032401,pro,77,2024-08-09,,active
sub_0011972,u_0091229,starter,27,2024-08-06,,active
sub_0011973,u_0058252,business,200,2024-08-08,,active
sub_0011974,u_0090056,starter,28,2024-08-07,,active
sub_0011975,u_0038493,starter,30,2024-08-05,,active
sub_0011976,u_0087523,pro,79,2024-08-08,,active
sub_0011977,u_0039976,starter,29,2024-08-03,,active
sub_0011978,u_0082429,pro,78,2024-08-05,,active
sub_0011979,u_0023974,starter,29,2024-08-08,,active
sub_0011980,u_0095145,pro,77,2024-08-25,,active
sub_0011981,u_0083714,starter,27,2024-08-20,,active
sub_0011982,u_0028440,starter,29,2024-08-05,,active
sub_0011983,u_0058356,starter,28,2024-08-02,,active
sub_0011984,u_0070881,business,199,2024-08-05,,active
sub_0011985,u_0059694,pro,79,2024-08-01,,active
sub_0011986,u_0024278,starter,27,2024-08-05,,active
sub_0011987,u_0019076,starter,27,2024-08-04,,active
sub_0011988,u_0057177,starter,27,2024-08-05,,active
sub_0011989,u_0085691,starter,27,2024-08-04,,active
sub_0011990,u_0053647,starter,30,2024-08-16,,active
sub_0011991,u_0041822,starter,28,2024-08-06,,active
sub_0011992,u_0052781,starter,29,2024-08-08,,active
sub_0011993,u_0075940,starter,27,2024-08-05,,active
sub_0011994,u_0027374,starter,31,2024-08-06,,active
sub_0011995,u_0019735,starter,30,2024-08-17,,active
sub_0011996,u_0006205,starter,30,2024-08-05,,active
sub_0011997,u_0090737,starter,29,2024-08-04,,active
sub_0011998,u_0072739,pro,78,2024-08-03,,active
sub_0011999,u_0042058,starter,28,2024-08-04,,active
sub_0012000,u_0020546,pro,81,2024-08-03,,active
sub_0012001,u_0025898,starter,28,2024-08-03,,active
sub_0012002,u_0077248,starter,28,2024-08-15,,active
sub_0012003,u_0051443,starter,30,2024-08-04,,active
sub_0012004,u_0083864,pro,77,2024-08-13,,active
sub_0012005,u_0023614,business,197,2024-08-06,,active
sub_0012006,u_0056090,pro,77,2024-08-09,,active
sub_0012007,u_0070834,pro,80,2024-08-06,,active
sub_0012008,u_0091325,starter,28,2024-08-08,,active
sub_0012009,u_0082369,pro,77,2024-08-07,,active
sub_0012010,u_0060632,starter,27,2024-08-07,,active
sub_0012011,u_0095511,pro,77,2024-08-08,,active
sub_0012012,u_0050448,pro,79,2024-08-07,,active
sub_0012013,u_0042960,pro,81,2024-08-08,,active
sub_0012014,u_0027043,starter,28,2024-08-09,,active
sub_0012015,u_0079041,pro,81,2024-08-07,,active
sub_0012016,u_0042038,starter,30,2024-08-07,,active
sub_0012017,u_0041759,starter,30,2024-08-15,,active
sub_0012018,u_0005373,starter,28,2024-08-03,,active
sub_0012019,u_0087472,starter,27,2024-08-06,,active
sub_0012020,u_0072689,pro,80,2024-08-08,,active
sub_0012021,u_0009608,pro,77,2024-08-06,,active
sub_0012022,u_0092015,business,200,2024-08-05,,active
sub_0012023,u_0065078,starter,28,2024-08-12,,active
sub_0012024,u_0008119,starter,29,2024-08-04,,active
sub_0012025,u_0084658,pro,79,2024-08-06,,active
sub_0012026,u_0014730,starter,27,2024-08-03,,active
sub_0012027,u_0056496,starter,31,2024-08-09,,active
sub_0012028,u_0034064,starter,29,2024-08-03,,active
sub_0012029,u_0037662,pro,77,2024-08-20,,active
sub_0012030,u_0042344,pro,79,2024-08-09,,active
sub_0012031,u_0000042,pro,78,2024-08-16,,active
sub_0012032,u_0056615,starter,27,2024-08-06,,active
sub_0012033,u_0059877,pro,77,2024-08-10,,active
sub_0012034,u_0008526,pro,78,2024-08-10,,active
sub_0012035,u_0083410,starter,29,2024-08-09,,active
sub_0012036,u_0079025,pro,78,2024-08-19,,active
sub_0012037,u_0071207,pro,81,2024-08-05,,active
sub_0012038,u_0054764,business,201,2024-08-07,,active
sub_0012039,u_0098853,business,200,2024-08-08,,active
sub_0012040,u_0037131,business,197,2024-08-11,,active
sub_0012041,u_0091002,pro,79,2024-08-05,,active
sub_0012042,u_0048173,business,200,2024-08-05,,active
sub_0012043,u_0084469,starter,30,2024-08-07,,active
sub_0012044,u_0002046,pro,78,2024-08-07,,active
sub_0012045,u_0003919,business,197,2024-08-04,,active
sub_0012046,u_0080572,pro,78,2024-08-06,,active
sub_0012047,u_0013051,business,201,2024-08-07,,active
sub_0012048,u_0049216,starter,31,2024-08-12,,active
sub_0012049,u_0043521,starter,31,2024-08-05,,active
sub_0012050,u_0011265,starter,30,2024-08-05,,active
sub_0012051,u_0085750,starter,27,2024-08-04,,active
sub_0012052,u_0016918,pro,80,2024-08-04,,active
sub_0012053,u_0017112,starter,29,2024-08-12,,active
sub_0012054,u_0010854,starter,27,2024-08-11,,active
sub_0012055,u_0025325,pro,80,2024-08-12,,active
sub_0012056,u_0052767,pro,80,2024-08-04,,active
sub_0012057,u_0083749,pro,81,2024-08-06,,active
sub_0012058,u_0018651,pro,78,2024-08-06,,active
sub_0012059,u_0009524,starter,30,2024-08-06,,active
sub_0012060,u_0040482,starter,28,2024-08-05,,active
sub_0012061,u_0016343,pro,78,2024-08-06,,active
sub_0012062,u_0006038,pro,78,2024-08-05,,active
sub_0012063,u_0033025,starter,30,2024-08-08,,active
sub_0012064,u_0042609,starter,28,2024-08-12,,active
sub_0012065,u_0018493,starter,28,2024-08-05,,active
sub_0012066,u_0018486,starter,31,2024-08-13,,active
sub_0012067,u_0031158,starter,30,2024-08-04,,active
sub_0012068,u_0077897,business,199,2024-08-12,,active
sub_0012069,u_0088776,starter,29,2024-08-06,,active
sub_0012070,u_0046067,starter,30,2024-08-15,,active
sub_0012071,u_0072523,starter,28,2024-08-12,,active
sub_0012072,u_0041960,business,200,2024-08-09,,active
sub_0012073,u_0063447,starter,29,2024-08-07,,active
sub_0012074,u_0050702,starter,31,2024-08-06,,active
sub_0012075,u_0077345,business,197,2024-08-13,,active
sub_0012076,u_0021576,starter,31,2024-08-10,,active
sub_0012077,u_0031940,pro,77,2024-08-07,,active
sub_0012078,u_0065375,business,199,2024-08-10,,active
sub_0012079,u_0093818,starter,27,2024-08-07,,active
sub_0012080,u_0031843,pro,78,2024-08-07,,active
sub_0012081,u_0060934,pro,78,2024-08-05,,active
sub_0012082,u_0072664,starter,30,2024-08-10,,active
sub_0012083,u_0053865,starter,28,2024-08-14,,active
sub_0012084,u_0046943,pro,81,2024-08-18,,active
